STATION,STATION_NAME,DATE,DLY-GRDD-BASE40,DLY-GRDD-BASE45,DLY-GRDD-BASE50,DLY-GRDD-BASE55,DLY-GRDD-BASE57,DLY-GRDD-BASE60,DLY-GRDD-BASE65,DLY-GRDD-BASE70,DLY-GRDD-BASE72,DLY-GRDD-TB4886,DLY-GRDD-TB5086,DLY-CLDD-BASE45,DLY-CLDD-BASE50,DLY-CLDD-BASE55,DLY-CLDD-BASE57,DLY-CLDD-BASE60,DLY-CLDD-NORMAL,DLY-CLDD-BASE70,DLY-CLDD-BASE72,DLY-HTDD-BASE40,DLY-HTDD-BASE45,DLY-HTDD-BASE50,DLY-HTDD-BASE55,DLY-HTDD-BASE57,DLY-HTDD-BASE60,DLY-HTDD-NORMAL,DLY-PRCP-25PCTL,DLY-SNWD-25PCTL,DLY-SNOW-25PCTL,DLY-PRCP-50PCTL,DLY-SNWD-50PCTL,DLY-SNOW-50PCTL,DLY-PRCP-75PCTL,DLY-SNWD-75PCTL,DLY-SNOW-75PCTL,MTD-PRCP-NORMAL,MTD-SNOW-NORMAL,YTD-PRCP-NORMAL,YTD-SNOW-NORMAL,DLY-PRCP-PCTALL-GE001HI,DLY-PRCP-PCTALL-GE010HI,DLY-PRCP-PCTALL-GE050HI,DLY-PRCP-PCTALL-GE100HI,DLY-SNWD-PCTALL-GE001WI,DLY-SNWD-PCTALL-GE010WI,DLY-SNWD-PCTALL-GE003WI,DLY-SNWD-PCTALL-GE005WI,DLY-SNOW-PCTALL-GE001TI,DLY-SNOW-PCTALL-GE010TI,DLY-SNOW-PCTALL-GE100TI,DLY-SNOW-PCTALL-GE030TI,DLY-SNOW-PCTALL-GE050TI,DLY-TAVG-NORMAL,DLY-DUTR-NORMAL,DLY-TMAX-NORMAL,DLY-TMIN-NORMAL,DLY-TAVG-STDDEV,DLY-DUTR-STDDEV,DLY-TMAX-STDDEV,DLY-TMIN-STDDEV
GHCND:USC00295084,LOS ALAMOS NM US,20100306,1,-4321,-4321,-4321,0,0,0,0,0,1,1,-4321,-4321,-4321,0,0,0,0,0,3,4,7,10,11,13,16,0.08,5,1.3,0.20,15,3.6,0.53,25,7.9,0.58,5.6,5.21,67.8,229,110,16,2,258,74,188,142,143,90,4,39,19,2.7,-5.5,8.8,-3.4,-13.8,-14.1,-12.7,-14.1
GHCND:USC00295084,LOS ALAMOS NM US,20100307,1,-4321,-4321,-4321,0,0,0,0,0,1,1,-4321,-4321,-4321,0,0,0,0,0,3,4,7,10,11,13,16,0.08,5,1.3,0.20,15,3.6,0.53,25,7.9,0.69,6.6,5.31,68.8,229,110,17,2,247,70,180,135,142,90,4,39,19,2.8,-5.4,9.0,-3.3,-13.7,-14.1,-12.7,-14.1
GHCND:USC00295084,LOS ALAMOS NM US,20100308,1,-4321,-4321,-4321,0,0,0,0,0,1,1,-4321,-4321,-4321,0,0,0,0,0,2,4,7,10,11,13,16,0.08,5,1.3,0.20,13,3.8,0.53,25,8.1,0.79,7.4,5.41,69.6,229,110,17,2,236,66,172,129,140,89,4,39,19,2.9,-5.4,9.2,-3.2,-13.7,-14.1,-12.7,-14.1
GHCND:USC00295084,LOS ALAMOS NM US,20100309,1,-4321,-4321,-4321,0,0,0,0,0,1,1,-4321,-4321,-4321,0,0,0,0,0,2,4,7,9,11,12,15,0.08,5,1.3,0.20,13,3.8,0.56,25,8.1,0.89,8.4,5.51,70.6,229,110,17,2,226,62,165,122,139,89,4,39,20,3.1,-5.3,9.3,-3.2,-13.7,-14.1,-12.7,-14.1
GHCND:USC00295084,LOS ALAMOS NM US,20100310,1,1,-4321,-4321,0,0,0,0,0,1,1,1,-4321,-4321,0,0,0,0,0,2,4,7,9,11,12,15,0.08,5,1.3,0.20,13,3.8,0.56,25,8.1,0.97,9.1,5.59,71.4,229,110,17,2,217,59,157,116,138,88,4,39,20,3.2,-5.3,9.4,-3.1,-13.7,-14.1,-12.7,-14.1
GHCND:USC00295084,LOS ALAMOS NM US,20100311,1,1,-4321,-4321,0,0,0,0,0,1,1,1,-4321,-4321,0,0,0,0,0,2,4,7,9,11,12,15,0.08,5,1.3,0.20,13,3.8,0.56,25,8.4,1.07,10.2,5.69,72.4,230,110,18,2,208,55,151,111,137,88,4,39,20,3.3,-5.2,9.6,-3.0,-13.7,-14.1,-12.7,-14.1
GHCND:USC00295084,LOS ALAMOS NM US,20100312,1,1,-4321,-4321,0,0,0,0,0,1,1,1,-4321,-4321,0,0,0,0,0,2,4,7,9,11,12,15,0.08,5,1.3,0.20,13,3.8,0.56,23,8.6,1.17,10.9,5.79,73.2,230,109,18,2,199,52,144,105,136,87,4,39,20,3.4,-5.1,9.8,-2.9,-13.7,-14.1,-12.7,-14.1
GHCND:USC00295084,LOS ALAMOS NM US,20100313,1,1,-4321,-4321,0,0,0,0,0,1,1,1,-4321,-4321,0,0,0,0,0,2,4,7,9,11,12,15,0.08,5,1.3,0.20,13,3.8,0.56,23,8.6,1.27,11.7,5.89,73.9,230,109,18,2,190,48,138,100,135,86,4,39,21,3.6,-5.1,9.9,-2.8,-13.7,-14.1,-12.7,-14.1
GHCND:USC00295084,LOS ALAMOS NM US,20100314,1,1,-4321,-4321,0,0,0,0,0,1,1,1,-4321,-4321,0,0,0,0,0,2,4,7,9,10,12,14,0.08,5,1.3,0.20,13,3.8,0.58,23,8.6,1.37,12.7,5.99,74.9,230,109,18,2,182,45,132,94,133,86,4,39,21,3.7,-5.0,10.1,-2.7,-13.7,-14.1,-12.7,-14.1
GHCND:USC00295084,LOS ALAMOS NM US,20100315,1,1,-4321,-4321,0,0,0,0,0,2,1,1,-4321,-4321,0,0,0,0,0,2,4,6,9,10,12,14,0.08,5,1.3,0.20,13,3.8,0.58,23,8.9,1.47,13.5,6.10,75.7,230,109,19,2,174,41,126,89,132,85,4,39,21,3.8,-4.9,10.2,-2.7,-13.7,-14.1,-12.7,-14.1
GHCND:USC00295084,LOS ALAMOS NM US,20100316,1,1,-4321,-4321,0,0,0,0,0,2,1,1,-4321,-4321,0,0,0,0,0,2,4,6,9,10,12,14,0.08,5,1.3,0.20,13,3.8,0.58,23,8.9,1.57,14.2,6.20,76.5,230,109,19,2,166,38,119,84,130,84,4,39,21,3.9,-4.9,10.3,-2.6,-13.7,-14.1,-12.7,-14.1
GHCND:USC00295084,LOS ALAMOS NM US,20100317,2,1,-4321,-4321,0,0,0,0,0,2,1,1,-4321,-4321,0,0,0,0,0,2,4,6,9,10,12,14,0.08,5,1.3,0.20,13,3.8,0.58,23,8.9,1.68,15.2,6.30,77.5,230,109,19,2,159,35,114,79,128,83,4,39,22,4.0,-4.8,10.5,-2.5,-13.7,-14.1,-12.7,-14.1
GHCND:USC00295084,LOS ALAMOS NM US,20100318,2,1,-4321,-4321,0,0,0,0,0,2,1,1,-4321,-4321,0,0,0,0,0,2,3,6,9,10,12,14,0.08,5,1.3,0.20,13,3.8,0.58,23,8.9,1.78,16.0,6.40,78.2,230,109,19,2,151,32,108,73,126,82,4,39,22,4.1,-4.7,10.7,-2.4,-13.7,-14.1,-12.7,-14.1
GHCND:USC00295084,LOS ALAMOS NM US,20100319,2,1,-4321,-4321,0,0,0,0,0,2,1,1,-4321,-4321,0,0,0,0,0,2,3,6,8,9,11,14,0.08,5,1.3,0.20,13,3.8,0.58,23,9.1,1.88,16.8,6.50,79.0,230,108,20,2,144,29,102,69,123,80,4,38,22,4.2,-4.7,10.8,-2.3,-13.7,-14.1,-12.6,-14.1
